Ticket,Magic,Symbol,TF,ATR_entry,MAE,MFE,MAE_ATR,MFE_ATR,E_Ratio_trade
215345813,911547133,XAUUSD,15,3.925000,10.660000,6.710000,2.715924,1.709554,0.629456
215347413,17011586,USDJPY,60,0.151857,0.668000,0.243000,4.398871,1.600188,0.363772
215350168,120100069,GBPUSD,60,0.001356,0.000760,0.006100,0.560295,4.497104,8.026316
215351845,910142103,XAUUSD,60,7.107857,19.360000,3.490000,2.723746,0.491006,0.180269
215353427,91303683,XAUUSD,30,5.260000,4.590000,5.660000,0.872624,1.076046,1.233115
215353634,11151224,EURUSD,15,0.001011,0.001200,0.005030,1.186441,4.973164,4.191667
215354709,910143114,XAUUSD,60,6.789286,13.830000,23.300000,2.037033,3.431878,1.684743
215354733,113031321,EURUSD,30,0.001290,0.001110,0.007020,0.860465,5.441860,6.324324
215354750,913016114,XAUUSD,30,5.260000,0.800000,5.010000,0.152091,0.952471,6.262500
215354766,910136160,XAUUSD,60,7.107857,11.390000,6.960000,1.602452,0.979198,0.611062
215356661,91014861,XAUUSD,60,7.107857,7.070000,6.650000,0.994674,0.935584,0.940594
215357423,111558157,EURUSD,15,0.000914,0.009110,0.000740,9.971853,0.810008,0.081229
215364892,910110141,XAUUSD,60,7.107857,18.040000,19.090000,2.538036,2.685760,1.058204
215374232,220112052,GBPJPY,60,0.261857,0.313000,3.729000,1.195308,14.240589,11.913738
215375540,223019174,GBPJPY,30,0.179357,1.211000,0.221000,6.751892,1.232178,0.182494
215378918,17017650,USDJPY,60,0.241714,0.613000,0.280000,2.536052,1.158392,0.456770
215379740,17017650,USDJPY,60,0.239286,0.465000,0.010000,1.943284,0.041791,0.021505
215379750,22018200,GBPJPY,60,0.318286,0.395000,2.174000,1.241023,6.830341,5.503797
215379754,22011619,GBPJPY,60,0.318286,0.000000,2.325000,,,
215382435,221575192,GBPJPY,15,0.205214,0.031000,1.422000,0.151062,6.929342,45.870968
215383246,223071158,GBPJPY,30,0.193571,0.125000,1.796000,0.645756,9.278229,14.368000
215384344,223030112,GBPJPY,30,0.256857,0.000000,1.623000,,,
215384349,110167100,EURUSD,60,0.001455,0.002940,0.002580,2.020619,1.773196,0.877551
215386876,911547133,XAUUSD,15,5.617143,16.900000,3.220000,3.008647,0.573245,0.190533
215389001,221513194,GBPJPY,15,0.205214,0.000000,1.581000,,,
215391014,221585147,GBPJPY,15,0.205214,0.000000,1.539000,,,
215391937,22012413,GBPJPY,60,0.318286,0.047000,2.094000,0.147666,6.578995,44.553191
215391943,91303683,XAUUSD,30,6.610714,6.420000,3.360000,0.971151,0.508266,0.523364
215398864,223022108,GBPJPY,30,0.189071,0.066000,0.654000,0.349074,3.459010,9.909091
215398897,913016114,XAUUSD,30,6.759286,15.410000,6.090000,2.279827,0.900983,0.395198
215403472,120118612,GBPUSD,60,0.001761,0.003730,0.000130,2.118458,0.073834,0.034853
215403479,911547133,XAUUSD,15,3.397143,10.640000,11.390000,3.132044,3.352817,1.070489
215406667,810411336,US30,240,182.428571,303.400000,1067.600000,1.663117,5.852153,3.518787
215407491,913026119,XAUUSD,30,6.759286,31.380000,4.010000,4.642502,0.593258,0.127788
215410787,913073101,XAUUSD,30,6.759286,17.080000,4.420000,2.526894,0.653915,0.258782
215420094,20153090,EURJPY,15,0.098071,0.321000,0.191000,3.273125,1.947560,0.595016
215429738,221510100,GBPJPY,15,0.153714,0.472000,0.000000,3.070632,0.000000,0.000000
215431055,120156886,GBPUSD,60,0.001249,0.001580,0.002520,1.264723,2.017153,1.594937
215441863,91303683,XAUUSD,30,6.585714,3.090000,11.880000,0.469197,1.803905,3.844660
215447983,120143281,GBPUSD,60,0.001454,0.000180,0.003270,0.123772,2.248527,18.166667
215469614,111572150,EURUSD,15,0.000926,0.000930,0.007020,1.003855,7.577487,7.548387
215469648,113014167,EURUSD,30,0.001171,0.003480,0.000000,2.970732,0.000000,0.000000
215469652,203031880,EURJPY,30,0.176143,1.905000,0.149000,10.815085,0.845904,0.078215
215469680,110112110,EURUSD,60,0.001716,0.001930,0.007140,1.124428,4.159800,3.699482
215470979,221513194,GBPJPY,15,0.091214,0.388000,1.299000,4.253720,14.241190,3.347938
215472451,221585147,GBPJPY,15,0.088643,0.373000,0.719000,4.207897,8.111201,1.927614
215473293,910110141,XAUUSD,60,13.985000,9.850000,28.070000,0.704326,2.007151,2.849746
215476806,913065166,XAUUSD,30,5.884286,17.680000,0.000000,3.004613,0.000000,0.000000
215480244,17011586,USDJPY,60,0.157857,0.329000,0.788000,2.084163,4.991855,2.395137
215480258,17019963,USDJPY,60,0.159786,0.334000,0.565000,2.090300,3.535986,1.691617
215483051,12011595,GBPUSD,60,0.001761,0.002900,0.001750,1.647059,0.993915,0.603448
215483780,221510100,GBPJPY,15,0.091214,0.473000,1.214000,5.185591,13.309319,2.566596
215486128,221575192,GBPJPY,15,0.084500,0.333000,1.354000,3.940828,16.023669,4.066066
215486688,220156108,GBPJPY,60,0.226857,0.365000,1.560000,1.608942,6.876574,4.273973
215486689,220111876,GBPJPY,60,0.204000,0.701000,0.986000,3.436275,4.833333,1.406562
215487709,223012186,GBPJPY,30,0.125286,0.428000,1.139000,3.416192,9.091220,2.661215
215488561,22042161,GBPJPY,240,0.451286,0.335000,1.352000,0.742324,2.995885,4.035821
215488570,800422054,GER40,240,140.492857,68.500000,99.800000,0.487569,0.710356,1.456934
215488573,800422153,GER40,240,140.492857,68.500000,99.800000,0.487569,0.710356,1.456934
215488574,22045560,GBPJPY,240,0.451286,0.327000,1.360000,0.724596,3.013612,4.159021
215488575,220428175,GBPJPY,240,0.451286,0.117000,1.450000,0.259259,3.213042,12.393162
215488578,223030112,GBPJPY,30,0.146571,0.371000,1.316000,2.531189,8.978558,3.547170
215488581,22043162,GBPJPY,240,0.451286,0.260000,1.427000,0.576132,3.162077,5.488462
215488586,22042132,GBPJPY,240,0.451286,0.317000,1.370000,0.702437,3.035771,4.321767
215491851,111515104,EURUSD,15,0.000709,0.001750,0.001010,2.467271,1.423968,0.577143
215492957,121554582,GBPUSD,15,0.000643,0.001130,0.015210,1.757778,23.660000,13.460177
215493359,223022483,GBPJPY,30,0.125286,0.491000,1.196000,3.919042,9.546180,2.435845
215498004,220163569,GBPJPY,60,0.239214,0.817000,0.328000,3.415348,1.371156,0.401469
215501306,120122468,GBPUSD,60,0.001761,0.001650,0.011500,0.937120,6.531440,6.969697
215503155,220131160,GBPJPY,60,0.233357,0.359000,1.208000,1.538414,5.176615,3.364903
215504139,120156886,GBPUSD,60,0.001464,0.001860,0.015590,1.270864,10.652025,8.381720
215504143,223011130,GBPJPY,30,0.146571,0.293000,1.274000,1.999025,8.692008,4.348123
215505189,220149150,GBPJPY,60,0.208071,0.373000,1.194000,1.792654,5.738414,3.201072
215505825,220198149,GBPJPY,60,0.206571,0.820000,0.867000,3.969571,4.197095,1.057317
215506533,220175167,GBPJPY,60,0.239214,1.127000,0.560000,4.711257,2.340997,0.496894
215506959,120176143,GBPUSD,60,0.001761,0.001460,0.011690,0.829209,6.639351,8.006849
215506963,220167120,GBPJPY,60,0.225643,0.901000,0.786000,3.993036,3.483381,0.872364
215507122,220118191,GBPJPY,60,0.192929,0.521000,1.166000,2.700481,6.043688,2.238004
215507511,201514104,EURJPY,15,0.089000,0.503000,0.910000,5.651685,10.224719,1.809145
215508259,203031880,EURJPY,30,0.131500,0.703000,0.710000,5.346008,5.399240,1.009957
215508537,220177157,GBPJPY,60,0.187071,0.353000,0.934000,1.886980,4.992745,2.645892
215509392,11012014,EURUSD,60,0.001716,0.002440,0.006630,1.421556,3.862672,2.717213
215511608,910142103,XAUUSD,60,10.280714,17.580000,1.370000,1.709998,0.133259,0.077929
215518736,110417191,EURUSD,240,0.003152,0.005020,0.004900,1.592567,1.554498,0.976096
215518760,800413945,GER40,240,108.785714,137.200000,446.300000,1.261195,4.102561,3.252915
215520012,111518105,EURUSD,15,0.000926,0.003640,0.007610,3.929067,8.214341,2.090659
215521425,80011095,GER40,60,59.857143,112.900000,180.600000,1.886158,3.017184,1.599646
215521733,111535115,EURUSD,15,0.001637,0.003480,0.006440,2.125654,3.933682,1.850575
215522896,111511114,EURUSD,15,0.001637,0.002890,0.007030,1.765271,4.294066,2.432526
215522897,11151470,EURUSD,15,0.002004,0.002180,0.004390,1.088057,2.191087,2.013761
215523650,111513100,EURUSD,15,0.000926,0.003020,0.000330,3.259830,0.356207,0.109272
215526276,110168186,EURUSD,60,0.002023,0.002850,0.003720,1.408898,1.838983,1.305263
215528689,113014167,EURUSD,30,0.001544,0.000220,0.008850,0.142527,5.733457,40.227273
215535488,11153467,EURUSD,15,0.002119,0.001530,0.003290,0.722185,1.552933,2.150327
215542281,911547133,XAUUSD,15,5.952857,9.790000,7.660000,1.644588,1.286777,0.782431
215542435,910143114,XAUUSD,60,10.280714,17.780000,1.170000,1.729452,0.113805,0.065804
215545449,17017650,USDJPY,60,0.176143,0.024000,1.356000,0.136253,7.698297,56.500000
215553384,91303683,XAUUSD,30,7.490000,8.980000,0.230000,1.198932,0.030708,0.025612
215555618,800422054,GER40,240,107.150000,339.200000,118.000000,3.165656,1.101260,0.347877
215562745,91014861,XAUUSD,60,10.280714,12.720000,1.170000,1.237268,0.113805,0.091981
215575349,913016114,XAUUSD,30,7.490000,18.820000,0.130000,2.512684,0.017356,0.006908
215577037,20153090,EURJPY,15,0.064929,0.186000,0.000000,2.864686,0.000000,0.000000
215579053,223038149,GBPJPY,30,0.212286,1.033000,0.018000,4.866083,0.084791,0.017425
215579054,223071158,GBPJPY,30,0.220357,1.174000,0.076000,5.327715,0.344895,0.064736
215580320,209173158,EURJPY,60,0.186929,0.777000,0.353000,4.156668,1.888422,0.454311
215582204,22011619,GBPJPY,60,0.339286,0.518000,0.841000,1.526737,2.478737,1.623552
215582621,220156108,GBPJPY,60,0.314000,1.220000,0.030000,3.885350,0.095541,0.024590
215582641,220163569,GBPJPY,60,0.296714,0.893000,0.000000,3.009629,0.000000,0.000000
215584593,11151710,EURUSD,15,0.001219,0.004850,0.001040,3.977739,0.852958,0.214433
215593550,220177157,GBPJPY,60,0.314000,0.770000,0.071000,2.452229,0.226115,0.092208
215623957,171538179,USDJPY,15,0.072929,0.054000,0.723000,0.740451,9.913810,13.388889
215624462,220112052,GBPJPY,60,0.254786,0.471000,0.060000,1.848612,0.235492,0.127389
215624726,120100069,GBPUSD,60,0.001536,0.005660,0.000320,3.683868,0.208275,0.056537
215626124,220131160,GBPJPY,60,0.263786,0.713000,0.067000,2.702952,0.253994,0.093969
215631305,910424666,XAUUSD,240,15.088571,2.480000,0.720000,0.164363,0.047718,0.290323
215687539,220111819,GBPJPY,60,0.196714,1.087000,0.677000,5.525781,3.441540,0.622815
215687547,220112052,GBPJPY,60,0.196714,0.383000,0.686000,1.946986,3.487291,1.791123
215689056,110112110,EURUSD,60,0.001466,0.001390,0.003260,0.947881,2.223088,2.345324
215689079,111572150,EURUSD,15,0.000648,0.001220,0.004940,1.883131,7.625138,4.049180
215689080,113014167,EURUSD,30,0.001487,0.000900,0.005640,0.605187,3.792507,6.266667
215689086,111558157,EURUSD,15,0.000648,0.006270,0.009700,9.678060,14.972437,1.547049
215689102,220112186,GBPJPY,60,0.217714,0.473000,1.196000,2.172572,5.493438,2.528541
215689117,120143281,GBPUSD,60,0.001149,0.002250,0.014100,1.958955,12.276119,6.266667
215689120,111524138,EURUSD,15,0.001370,0.000000,0.006060,,,
215689124,220421159,GBPJPY,240,0.466571,0.616000,1.053000,1.320269,2.256889,1.709416
215689142,220163569,GBPJPY,60,0.222286,0.805000,0.100000,3.621465,0.449871,0.124224
215689448,910142147,XAUUSD,60,8.318571,5.470000,14.130000,0.657565,1.698609,2.583181
215689455,910436106,XAUUSD,240,13.987143,11.060000,22.640000,0.790726,1.618629,2.047016
215689706,911547133,XAUUSD,15,2.131429,9.780000,10.630000,4.588472,4.987265,1.086912
215689806,221518164,GBPJPY,15,0.126000,0.907000,0.762000,7.198413,6.047619,0.840132
215689991,220159174,GBPJPY,60,0.217714,0.558000,1.111000,2.562992,5.103018,1.991039
215690012,220149150,GBPJPY,60,0.248143,0.737000,0.932000,2.970063,3.755901,1.264586
215690016,220175167,GBPJPY,60,0.299286,1.276000,0.393000,4.263484,1.313126,0.307994
215692063,220198149,GBPJPY,60,0.299286,0.913000,0.362000,3.050597,1.209547,0.396495
215693350,910424666,XAUUSD,240,11.485000,10.930000,3.840000,0.951676,0.334349,0.351327
215693357,220111876,GBPJPY,60,0.218214,0.649000,1.020000,2.974141,4.674304,1.571649
215693363,220418158,GBPJPY,240,0.466571,0.558000,1.111000,1.195958,2.381200,1.991039
215693375,913073101,XAUUSD,30,5.270714,5.450000,9.890000,1.034015,1.876406,1.814679
215693759,911547133,XAUUSD,15,3.443571,10.480000,8.080000,3.043352,2.346401,0.770992
215693967,223011130,GBPJPY,30,0.180571,1.423000,0.120000,7.880538,0.664557,0.084329
215693978,223071158,GBPJPY,30,0.171714,0.535000,1.056000,3.115641,6.149750,1.973832
215693979,223038149,GBPJPY,30,0.166643,0.559000,1.447000,3.354479,8.683240,2.588551
215694817,220141135,GBPJPY,60,0.299286,0.020000,0.703000,0.066826,2.348926,35.150000
215694827,91303683,XAUUSD,30,5.270714,3.950000,9.080000,0.749424,1.722727,2.298734
215694843,910143114,XAUUSD,60,7.030000,21.690000,21.070000,3.085349,2.997155,0.971415
215694846,223012186,GBPJPY,30,0.171643,0.567000,1.024000,3.303371,5.965876,1.805996
215696651,220141135,GBPJPY,60,0.196214,1.240000,0.303000,6.319621,1.544230,0.244355
215696688,220132119,GBPJPY,60,0.299286,0.763000,0.758000,2.549403,2.532697,0.993447
215696690,910142103,XAUUSD,60,6.681429,8.490000,11.700000,1.270686,1.751123,1.378092
215696694,220154117,GBPJPY,60,0.196214,0.849000,0.437000,4.326902,2.227157,0.514723
215697639,913016114,XAUUSD,30,5.270714,5.160000,10.180000,0.978994,1.931427,1.972868
215697661,113097061,EURUSD,30,0.001115,0.005330,0.002860,4.780269,2.565022,0.536585
215698724,913065166,XAUUSD,30,6.860714,2.850000,8.680000,0.415409,1.265174,3.045614
215698725,220118191,GBPJPY,60,0.219786,0.969000,0.185000,4.408840,0.841729,0.190918
215700567,220132119,GBPJPY,60,0.222286,0.811000,0.094000,3.648458,0.422879,0.115906
215700575,220177157,GBPJPY,60,0.217714,0.548000,1.043000,2.517060,4.790682,1.903285
215703530,913026119,XAUUSD,30,5.270714,31.140000,9.530000,5.908118,1.808104,0.306037
215704551,111515104,EURUSD,15,0.000376,0.001670,0.000930,4.444867,2.475285,0.556886
215705403,220177157,GBPJPY,60,0.219786,0.750000,0.249000,3.412415,1.132922,0.332000
215705430,910122169,XAUUSD,60,6.681429,13.290000,10.520000,1.989096,1.574514,0.791573
215708420,800422153,GER40,240,89.971429,85.300000,54.900000,0.948079,0.610194,0.643611
215711292,910110141,XAUUSD,60,5.087143,21.040000,15.900000,4.135917,3.125527,0.755703
215713365,91014861,XAUUSD,60,6.681429,3.100000,8.720000,0.463973,1.305110,2.812903
215717275,220156108,GBPJPY,60,0.217714,0.474000,1.117000,2.177165,5.130577,2.356540
215720911,223030112,GBPJPY,30,0.166643,0.452000,1.554000,2.712387,9.325332,3.438053
215724876,220428175,GBPJPY,240,0.478857,0.304000,1.287000,0.634845,2.687649,4.233553
215724885,910142103,XAUUSD,60,8.318571,6.570000,4.960000,0.789799,0.596256,0.754947
215725405,910136160,XAUUSD,60,5.805000,10.800000,3.330000,1.860465,0.573643,0.308333
215726090,223022483,GBPJPY,30,0.229286,1.087000,0.000000,4.740810,0.000000,0.000000
215727217,910424666,XAUUSD,240,10.876429,3.340000,0.930000,0.307086,0.085506,0.278443
215729919,220418158,GBPJPY,240,0.475714,1.735000,0.271000,3.647147,0.569670,0.156196
215729949,220112186,GBPJPY,60,0.238929,1.676000,0.330000,7.014649,1.381166,0.196897
215731610,223019174,GBPJPY,30,0.159786,0.687000,0.027000,4.299508,0.168976,0.039301
215733693,800413945,GER40,240,82.085714,112.300000,84.300000,1.368082,1.026975,0.750668
215733695,11042362,EURUSD,240,0.002281,0.010660,0.006190,4.673974,2.714062,0.580675
215739576,120156886,GBPUSD,60,0.001059,0.003190,0.012160,3.013495,11.487179,3.811912
215741509,110112110,EURUSD,60,0.001890,0.001420,0.006760,0.751323,3.576720,4.760563
215755545,121554582,GBPUSD,15,0.000793,0.000940,0.011550,1.185586,14.567568,12.287234
215767828,223019174,GBPJPY,30,0.190786,0.679000,0.124000,3.558967,0.649944,0.182622
215768229,22012413,GBPJPY,60,0.248143,0.690000,0.901000,2.780656,3.630973,1.305797
215768235,850443362,NAS100,240,150.357143,125.900000,274.500000,0.837340,1.825653,2.180302
215768843,20301733,EURJPY,30,0.149571,0.606000,0.814000,4.051576,5.442216,1.343234
215769607,20153210,EURJPY,15,0.084643,0.073000,0.806000,0.862447,9.522363,11.041096
215770330,22018200,GBPJPY,60,0.313286,0.804000,0.305000,2.566347,0.973552,0.379353
215771650,17017650,USDJPY,60,0.218429,0.393000,0.244000,1.799215,1.117070,0.620865
215772690,111572150,EURUSD,15,0.001224,0.000000,0.011820,,,
215772695,22011865,GBPJPY,60,0.299286,0.769000,0.466000,2.569451,1.557041,0.605982
215784525,221575192,GBPJPY,15,0.196071,1.082000,0.193000,5.518397,0.984335,0.178373
215787862,800413945,GER40,240,84.221429,180.600000,95.000000,2.144347,1.127979,0.526024
215790155,221513194,GBPJPY,15,0.115643,0.877000,0.792000,7.583694,6.848672,0.903079
215791275,221585147,GBPJPY,15,0.115643,0.124000,0.871000,1.072267,7.531810,7.024194
215813078,800422153,GER40,240,78.028571,111.400000,52.700000,1.427682,0.675394,0.473070
215816897,201514104,EURJPY,15,0.076714,0.094000,1.059000,1.225326,13.804469,11.265957
215819006,171531158,USDJPY,15,0.113000,0.097000,1.393000,0.858407,12.327434,14.360825
215828196,913016114,XAUUSD,30,6.860714,7.460000,3.470000,1.087350,0.505778,0.465147
215830689,113034119,EURUSD,30,0.001115,0.005570,0.002620,4.995516,2.349776,0.470377
215833385,120112185,GBPUSD,60,0.001497,0.009940,0.005410,6.639313,3.613550,0.544266
215833393,17017650,USDJPY,60,0.288071,,,,,
215840838,91014861,XAUUSD,60,8.318571,11.750000,3.770000,1.412502,0.453203,0.320851
215840846,220112052,GBPJPY,60,0.262929,0.054000,0.267000,0.205379,1.015485,4.944444
215841966,113016160,EURUSD,30,0.001224,0.006060,0.002130,4.952715,1.740806,0.351485
215851548,910136160,XAUUSD,60,8.318571,5.680000,28.440000,0.682810,3.418856,5.007042
215852652,913026119,XAUUSD,30,6.852857,10.310000,1.220000,1.504482,0.178028,0.118332
215852974,11019380,EURUSD,60,0.001890,0.000800,0.003570,0.423280,1.888889,4.462500
215853942,20153090,EURJPY,15,0.088786,0.238000,0.602000,2.680611,6.780370,2.529412
215854040,910424666,XAUUSD,240,13.987143,2.130000,33.280000,0.152283,2.379328,15.624413
215854475,220131160,GBPJPY,60,0.262929,0.000000,0.499000,,,
215856449,20301733,EURJPY,30,0.128857,0.508000,0.343000,3.942350,2.661863,0.675197
215857883,913038112,XAUUSD,30,6.585714,7.680000,11.920000,1.166161,1.809978,1.552083
215862881,22011619,GBPJPY,60,0.262929,0.666000,0.681000,2.533007,2.590057,1.022523
215865605,223019174,GBPJPY,30,0.220929,0.140000,0.608000,0.633689,2.752021,4.342857
215866844,221510100,GBPJPY,15,0.158143,0.047000,0.400000,0.297200,2.529359,8.510638
215867079,11151224,EURUSD,15,0.001456,0.003390,0.003460,2.327612,2.375674,1.020649
215867312,111518105,EURUSD,15,0.001224,0.001100,0.006040,0.899008,4.936369,5.490909
215867913,111535115,EURUSD,15,0.001224,0.000210,0.005290,0.171629,4.323409,25.190476
215868367,110168186,EURUSD,60,0.001890,0.000540,0.004480,0.285714,2.370370,8.296296
215868385,111511114,EURUSD,15,0.001224,0.000450,0.005050,0.367776,4.127262,11.222222
215870222,11151710,EURUSD,15,0.001370,0.002420,0.003850,1.766423,2.810219,1.590909
215871034,11012014,EURUSD,60,0.001890,0.000500,0.007680,0.264550,4.063492,15.360000
215872865,17018110,USDJPY,60,0.288071,0.770000,0.304000,2.672948,1.055294,0.394805
215872884,12011595,GBPUSD,60,0.001734,0.001590,0.004450,0.917182,2.566955,2.798742
215873068,17011049,USDJPY,60,0.288071,0.644000,0.310000,2.235557,1.076122,0.481366
215877705,80011095,GER40,60,45.914286,0.000000,118.600000,,,
215877715,120100069,GBPUSD,60,0.001158,0.005460,0.001750,4.715608,1.511413,0.320513
215885831,111558157,EURUSD,15,0.000842,0.003790,0.009700,4.500424,11.518236,2.559367
215885874,171538179,USDJPY,15,0.096429,0.498000,0.798000,5.164444,8.275556,1.602410
215885882,120118644,GBPUSD,60,0.001773,0.000040,0.014800,0.022562,8.348106,370.000000
215886061,910436106,XAUUSD,240,13.302857,5.590000,11.470000,0.420210,0.862221,2.051878
215886356,113014167,EURUSD,30,0.001257,0.004340,0.001380,3.452273,1.097727,0.317972
215886765,223022483,GBPJPY,30,0.130214,0.387000,0.329000,2.972024,2.526604,0.850129
215886862,201514104,EURJPY,15,0.123143,0.039000,1.098000,0.316705,8.916473,28.153846
